INFO:    Environment variable SINGULARITYENV_TMPDIR is set, but APPTAINERENV_TMPDIR is preferred
INFO:    Environment variable SINGULARITYENV_NXF_TASK_WORKDIR is set, but APPTAINERENV_NXF_TASK_WORKDIR is preferred
INFO:    Environment variable SINGULARITYENV_NXF_DEBUG is set, but APPTAINERENV_NXF_DEBUG is preferred
25/01/16 09:16:31 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.fasta
25/01/16 09:16:32 | INFO | root | Loaded 4544 sequences from loki-ASV2_dfast_all_protein_ORFs.fasta
25/01/16 09:16:32 | INFO | root | Loading model
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/models/esmfold_3B_v1.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esmfold_3B_v1.pt
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/models/esm2_t36_3B_UR50D.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esm2_t36_3B_UR50D.pt
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/regression/esm2_t36_3B_UR50D-contact-regression.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esm2_t36_3B_UR50D-contact-regression.pt
25/01/16 09:18:04 | INFO | root | Starting Predictions
25/01/16 11:07:12 | INFO | root | Predicted structure for 0099|protein with length 137, pLDDT 76.1, pTM 0.696 in 16.9s (amortized, batch size 7). 846 / 4544 completed.
25/01/16 11:07:12 | INFO | root | Predicted structure for 0495|protein with length 137, pLDDT 88.6, pTM 0.884 in 16.9s (amortized, batch size 7). 847 / 4544 completed.
25/01/16 11:07:12 | INFO | root | Predicted structure for 1341|protein with length 137, pLDDT 39.4, pTM 0.194 in 16.9s (amortized, batch size 7). 848 / 4544 completed.
25/01/16 11:07:12 | INFO | root | Predicted structure for 1403|protein with length 137, pLDDT 88.4, pTM 0.889 in 16.9s (amortized, batch size 7). 849 / 4544 completed.
25/01/16 11:07:12 | INFO | root | Predicted structure for 1771|protein with length 137, pLDDT 73.2, pTM 0.769 in 16.9s (amortized, batch size 7). 850 / 4544 completed.
25/01/16 11:07:12 | INFO | root | Predicted structure for 3076|protein with length 137, pLDDT 81.5, pTM 0.852 in 16.9s (amortized, batch size 7). 851 / 4544 completed.
25/01/16 11:07:12 | INFO | root | Predicted structure for 3101|protein with length 137, pLDDT 81.6, pTM 0.823 in 16.9s (amortized, batch size 7). 852 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 3438|protein with length 137, pLDDT 84.7, pTM 0.877 in 16.9s (amortized, batch size 7). 853 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 3975|protein with length 137, pLDDT 57.6, pTM 0.322 in 16.9s (amortized, batch size 7). 854 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 4388|protein with length 137, pLDDT 70.9, pTM 0.737 in 16.9s (amortized, batch size 7). 855 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 4541|protein with length 137, pLDDT 53.7, pTM 0.504 in 16.9s (amortized, batch size 7). 856 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 0160|protein with length 138, pLDDT 68.5, pTM 0.727 in 16.9s (amortized, batch size 7). 857 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 0305|protein with length 138, pLDDT 86.6, pTM 0.869 in 16.9s (amortized, batch size 7). 858 / 4544 completed.
25/01/16 11:09:10 | INFO | root | Predicted structure for 0545|protein with length 138, pLDDT 68.9, pTM 0.635 in 16.9s (amortized, batch size 7). 859 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 0994|protein with length 138, pLDDT 72.4, pTM 0.685 in 16.9s (amortized, batch size 7). 860 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 1182|protein with length 138, pLDDT 57.9, pTM 0.550 in 16.9s (amortized, batch size 7). 861 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 1828|protein with length 138, pLDDT 67.1, pTM 0.708 in 16.9s (amortized, batch size 7). 862 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 2126|protein with length 138, pLDDT 85.7, pTM 0.812 in 16.9s (amortized, batch size 7). 863 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 2171|protein with length 138, pLDDT 83.2, pTM 0.876 in 16.9s (amortized, batch size 7). 864 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 2192|protein with length 138, pLDDT 81.3, pTM 0.840 in 16.9s (amortized, batch size 7). 865 / 4544 completed.
25/01/16 11:11:08 | INFO | root | Predicted structure for 2491|protein with length 138, pLDDT 73.1, pTM 0.716 in 16.9s (amortized, batch size 7). 866 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 2548|protein with length 138, pLDDT 50.1, pTM 0.491 in 17.4s (amortized, batch size 7). 867 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 2807|protein with length 138, pLDDT 36.0, pTM 0.187 in 17.4s (amortized, batch size 7). 868 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 2966|protein with length 138, pLDDT 89.9, pTM 0.891 in 17.4s (amortized, batch size 7). 869 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 4069|protein with length 138, pLDDT 72.1, pTM 0.723 in 17.4s (amortized, batch size 7). 870 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 0622|protein with length 139, pLDDT 69.0, pTM 0.723 in 17.4s (amortized, batch size 7). 871 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 0984|protein with length 139, pLDDT 81.4, pTM 0.839 in 17.4s (amortized, batch size 7). 872 / 4544 completed.
25/01/16 11:13:10 | INFO | root | Predicted structure for 1303|protein with length 139, pLDDT 69.3, pTM 0.684 in 17.4s (amortized, batch size 7). 873 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 1402|protein with length 139, pLDDT 78.7, pTM 0.810 in 17.3s (amortized, batch size 7). 874 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 1563|protein with length 139, pLDDT 73.5, pTM 0.708 in 17.3s (amortized, batch size 7). 875 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 3241|protein with length 139, pLDDT 48.8, pTM 0.327 in 17.3s (amortized, batch size 7). 876 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 1460|protein with length 140, pLDDT 73.7, pTM 0.755 in 17.3s (amortized, batch size 7). 877 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 1905|protein with length 140, pLDDT 74.1, pTM 0.754 in 17.3s (amortized, batch size 7). 878 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 2166|protein with length 140, pLDDT 81.3, pTM 0.838 in 17.3s (amortized, batch size 7). 879 / 4544 completed.
25/01/16 11:15:11 | INFO | root | Predicted structure for 3021|protein with length 140, pLDDT 75.6, pTM 0.702 in 17.3s (amortized, batch size 7). 880 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 3706|protein with length 140, pLDDT 78.6, pTM 0.847 in 17.9s (amortized, batch size 7). 881 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 3779|protein with length 140, pLDDT 72.7, pTM 0.529 in 17.9s (amortized, batch size 7). 882 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 4086|protein with length 140, pLDDT 82.1, pTM 0.875 in 17.9s (amortized, batch size 7). 883 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 0173|protein with length 141, pLDDT 63.0, pTM 0.554 in 17.9s (amortized, batch size 7). 884 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 0469|protein with length 141, pLDDT 78.1, pTM 0.829 in 17.9s (amortized, batch size 7). 885 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 1418|protein with length 141, pLDDT 88.4, pTM 0.889 in 17.9s (amortized, batch size 7). 886 / 4544 completed.
25/01/16 11:17:16 | INFO | root | Predicted structure for 1796|protein with length 141, pLDDT 67.5, pTM 0.716 in 17.9s (amortized, batch size 7). 887 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 2303|protein with length 141, pLDDT 84.3, pTM 0.856 in 17.9s (amortized, batch size 7). 888 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 3734|protein with length 141, pLDDT 53.0, pTM 0.553 in 17.9s (amortized, batch size 7). 889 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 3823|protein with length 141, pLDDT 88.9, pTM 0.893 in 17.9s (amortized, batch size 7). 890 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 3912|protein with length 141, pLDDT 47.1, pTM 0.292 in 17.9s (amortized, batch size 7). 891 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 0494|protein with length 142, pLDDT 82.9, pTM 0.829 in 17.9s (amortized, batch size 7). 892 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 0538|protein with length 142, pLDDT 73.4, pTM 0.762 in 17.9s (amortized, batch size 7). 893 / 4544 completed.
25/01/16 11:19:22 | INFO | root | Predicted structure for 1247|protein with length 142, pLDDT 72.8, pTM 0.718 in 17.9s (amortized, batch size 7). 894 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 2348|protein with length 142, pLDDT 87.0, pTM 0.887 in 18.2s (amortized, batch size 7). 895 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 0580|protein with length 143, pLDDT 82.6, pTM 0.866 in 18.2s (amortized, batch size 7). 896 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 1143|protein with length 143, pLDDT 73.3, pTM 0.795 in 18.2s (amortized, batch size 7). 897 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 1413|protein with length 143, pLDDT 83.1, pTM 0.860 in 18.2s (amortized, batch size 7). 898 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 1568|protein with length 143, pLDDT 42.8, pTM 0.258 in 18.2s (amortized, batch size 7). 899 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 2658|protein with length 143, pLDDT 80.2, pTM 0.773 in 18.2s (amortized, batch size 7). 900 / 4544 completed.
25/01/16 11:21:29 | INFO | root | Predicted structure for 2790|protein with length 143, pLDDT 80.5, pTM 0.840 in 18.2s (amortized, batch size 7). 901 / 4544 completed.
25/01/16 11:23:35 | INFO | root | Predicted structure for 0190|protein with length 144, pLDDT 88.4, pTM 0.899 in 18.0s (amortized, batch size 7). 902 / 4544 completed.
25/01/16 11:23:36 | INFO | root | Predicted structure for 0508|protein with length 144, pLDDT 46.0, pTM 0.218 in 18.0s (amortized, batch size 7). 903 / 4544 completed.
25/01/16 11:23:36 | INFO | root | Predicted structure for 1564|protein with length 144, pLDDT 84.4, pTM 0.789 in 18.0s (amortized, batch size 7). 904 / 4544 completed.
25/01/16 11:23:36 | INFO | root | Predicted structure for 1803|protein with length 144, pLDDT 51.2, pTM 0.470 in 18.0s (amortized, batch size 7). 905 / 4544 completed.
25/01/16 11:23:36 | INFO | root | Predicted structure for 2310|protein with length 144, pLDDT 53.8, pTM 0.261 in 18.0s (amortized, batch size 7). 906 / 4544 completed.
25/01/16 11:23:36 | INFO | root | Predicted structure for 2679|protein with length 144, pLDDT 76.8, pTM 0.799 in 18.0s (amortized, batch size 7). 907 / 4544 completed.
25/01/16 11:23:36 | INFO | root | Predicted structure for 3018|protein with length 144, pLDDT 89.4, pTM 0.910 in 18.0s (amortized, batch size 7). 908 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 4016|protein with length 144, pLDDT 78.5, pTM 0.718 in 18.7s (amortized, batch size 7). 909 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 4099|protein with length 144, pLDDT 66.3, pTM 0.696 in 18.7s (amortized, batch size 7). 910 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 0741|protein with length 145, pLDDT 59.8, pTM 0.330 in 18.7s (amortized, batch size 7). 911 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 1030|protein with length 145, pLDDT 87.7, pTM 0.900 in 18.7s (amortized, batch size 7). 912 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 1313|protein with length 145, pLDDT 84.7, pTM 0.775 in 18.7s (amortized, batch size 7). 913 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 1501|protein with length 145, pLDDT 56.1, pTM 0.506 in 18.7s (amortized, batch size 7). 914 / 4544 completed.
25/01/16 11:25:46 | INFO | root | Predicted structure for 1629|protein with length 145, pLDDT 77.4, pTM 0.811 in 18.7s (amortized, batch size 7). 915 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 1672|protein with length 145, pLDDT 30.2, pTM 0.168 in 18.6s (amortized, batch size 7). 916 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 2121|protein with length 145, pLDDT 89.0, pTM 0.911 in 18.6s (amortized, batch size 7). 917 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 2268|protein with length 145, pLDDT 79.3, pTM 0.820 in 18.6s (amortized, batch size 7). 918 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 2728|protein with length 145, pLDDT 73.9, pTM 0.668 in 18.6s (amortized, batch size 7). 919 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 2763|protein with length 145, pLDDT 55.6, pTM 0.301 in 18.6s (amortized, batch size 7). 920 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 3197|protein with length 145, pLDDT 78.6, pTM 0.833 in 18.6s (amortized, batch size 7). 921 / 4544 completed.
25/01/16 11:27:56 | INFO | root | Predicted structure for 3576|protein with length 145, pLDDT 63.0, pTM 0.613 in 18.6s (amortized, batch size 7). 922 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 3608|protein with length 145, pLDDT 87.2, pTM 0.876 in 18.9s (amortized, batch size 7). 923 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 3923|protein with length 145, pLDDT 78.8, pTM 0.737 in 18.9s (amortized, batch size 7). 924 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 4095|protein with length 145, pLDDT 84.0, pTM 0.868 in 18.9s (amortized, batch size 7). 925 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 0272|protein with length 146, pLDDT 35.4, pTM 0.187 in 18.9s (amortized, batch size 7). 926 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 0537|protein with length 146, pLDDT 67.1, pTM 0.629 in 18.9s (amortized, batch size 7). 927 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 0630|protein with length 146, pLDDT 44.8, pTM 0.226 in 18.9s (amortized, batch size 7). 928 / 4544 completed.
25/01/16 11:30:09 | INFO | root | Predicted structure for 0644|protein with length 146, pLDDT 66.9, pTM 0.486 in 18.9s (amortized, batch size 7). 929 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 0763|protein with length 146, pLDDT 79.1, pTM 0.692 in 18.8s (amortized, batch size 7). 930 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 0989|protein with length 146, pLDDT 70.5, pTM 0.733 in 18.8s (amortized, batch size 7). 931 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 1133|protein with length 146, pLDDT 32.6, pTM 0.219 in 18.8s (amortized, batch size 7). 932 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 1344|protein with length 146, pLDDT 73.1, pTM 0.723 in 18.8s (amortized, batch size 7). 933 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 1445|protein with length 146, pLDDT 88.3, pTM 0.902 in 18.8s (amortized, batch size 7). 934 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 1595|protein with length 146, pLDDT 73.6, pTM 0.726 in 18.8s (amortized, batch size 7). 935 / 4544 completed.
25/01/16 11:32:20 | INFO | root | Predicted structure for 1617|protein with length 146, pLDDT 73.6, pTM 0.726 in 18.8s (amortized, batch size 7). 936 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 1732|protein with length 146, pLDDT 50.9, pTM 0.393 in 18.8s (amortized, batch size 7). 937 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 1877|protein with length 146, pLDDT 74.5, pTM 0.737 in 18.8s (amortized, batch size 7). 938 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 1930|protein with length 146, pLDDT 72.7, pTM 0.725 in 18.8s (amortized, batch size 7). 939 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 2424|protein with length 146, pLDDT 74.5, pTM 0.743 in 18.8s (amortized, batch size 7). 940 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 2671|protein with length 146, pLDDT 77.6, pTM 0.732 in 18.8s (amortized, batch size 7). 941 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 2824|protein with length 146, pLDDT 74.0, pTM 0.740 in 18.8s (amortized, batch size 7). 942 / 4544 completed.
25/01/16 11:34:32 | INFO | root | Predicted structure for 3089|protein with length 146, pLDDT 70.9, pTM 0.739 in 18.8s (amortized, batch size 7). 943 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 3317|protein with length 146, pLDDT 43.5, pTM 0.321 in 19.1s (amortized, batch size 7). 944 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 3572|protein with length 146, pLDDT 71.8, pTM 0.713 in 19.1s (amortized, batch size 7). 945 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 3665|protein with length 146, pLDDT 74.0, pTM 0.733 in 19.1s (amortized, batch size 7). 946 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 3781|protein with length 146, pLDDT 76.6, pTM 0.677 in 19.1s (amortized, batch size 7). 947 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 3798|protein with length 146, pLDDT 81.4, pTM 0.684 in 19.1s (amortized, batch size 7). 948 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 4289|protein with length 146, pLDDT 74.0, pTM 0.734 in 19.1s (amortized, batch size 7). 949 / 4544 completed.
25/01/16 11:36:46 | INFO | root | Predicted structure for 0817|protein with length 147, pLDDT 88.2, pTM 0.916 in 19.1s (amortized, batch size 7). 950 / 4544 completed.
25/01/16 11:38:43 | INFO | root | Predicted structure for 0818|protein with length 147, pLDDT 60.7, pTM 0.524 in 19.5s (amortized, batch size 6). 951 / 4544 completed.
25/01/16 11:38:43 | INFO | root | Predicted structure for 0995|protein with length 147, pLDDT 65.2, pTM 0.559 in 19.5s (amortized, batch size 6). 952 / 4544 completed.
25/01/16 11:38:43 | INFO | root | Predicted structure for 1132|protein with length 147, pLDDT 70.5, pTM 0.747 in 19.5s (amortized, batch size 6). 953 / 4544 completed.
25/01/16 11:38:43 | INFO | root | Predicted structure for 2584|protein with length 147, pLDDT 73.7, pTM 0.650 in 19.5s (amortized, batch size 6). 954 / 4544 completed.
25/01/16 11:38:43 | INFO | root | Predicted structure for 3178|protein with length 147, pLDDT 89.0, pTM 0.908 in 19.5s (amortized, batch size 6). 955 / 4544 completed.
25/01/16 11:38:43 | INFO | root | Predicted structure for 3556|protein with length 147, pLDDT 89.2, pTM 0.914 in 19.5s (amortized, batch size 6). 956 / 4544 completed.
25/01/16 11:40:40 | INFO | root | Predicted structure for 3630|protein with length 147, pLDDT 78.0, pTM 0.786 in 19.4s (amortized, batch size 6). 957 / 4544 completed.
25/01/16 11:40:40 | INFO | root | Predicted structure for 3703|protein with length 147, pLDDT 65.0, pTM 0.545 in 19.4s (amortized, batch size 6). 958 / 4544 completed.
25/01/16 11:40:40 | INFO | root | Predicted structure for 3740|protein with length 147, pLDDT 85.0, pTM 0.861 in 19.4s (amortized, batch size 6). 959 / 4544 completed.
25/01/16 11:40:40 | INFO | root | Predicted structure for 4008|protein with length 147, pLDDT 58.3, pTM 0.459 in 19.4s (amortized, batch size 6). 960 / 4544 completed.
25/01/16 11:40:40 | INFO | root | Predicted structure for 4083|protein with length 147, pLDDT 81.7, pTM 0.857 in 19.4s (amortized, batch size 6). 961 / 4544 completed.
25/01/16 11:40:40 | INFO | root | Predicted structure for 4276|protein with length 147, pLDDT 81.2, pTM 0.721 in 19.4s (amortized, batch size 6). 962 / 4544 completed.
25/01/16 11:42:39 | INFO | root | Predicted structure for 4370|protein with length 147, pLDDT 69.0, pTM 0.528 in 19.8s (amortized, batch size 6). 963 / 4544 completed.
25/01/16 11:42:39 | INFO | root | Predicted structure for 0040|protein with length 148, pLDDT 83.2, pTM 0.693 in 19.8s (amortized, batch size 6). 964 / 4544 completed.
25/01/16 11:42:39 | INFO | root | Predicted structure for 0149|protein with length 148, pLDDT 35.3, pTM 0.263 in 19.8s (amortized, batch size 6). 965 / 4544 completed.
25/01/16 11:42:39 | INFO | root | Predicted structure for 0606|protein with length 148, pLDDT 75.4, pTM 0.484 in 19.8s (amortized, batch size 6). 966 / 4544 completed.
25/01/16 11:42:39 | INFO | root | Predicted structure for 0649|protein with length 148, pLDDT 46.2, pTM 0.276 in 19.8s (amortized, batch size 6). 967 / 4544 completed.
25/01/16 11:42:39 | INFO | root | Predicted structure for 0836|protein with length 148, pLDDT 63.2, pTM 0.519 in 19.8s (amortized, batch size 6). 968 / 4544 completed.
25/01/16 11:44:37 | INFO | root | Predicted structure for 0947|protein with length 148, pLDDT 51.8, pTM 0.527 in 19.7s (amortized, batch size 6). 969 / 4544 completed.
25/01/16 11:44:37 | INFO | root | Predicted structure for 0991|protein with length 148, pLDDT 65.8, pTM 0.454 in 19.7s (amortized, batch size 6). 970 / 4544 completed.
25/01/16 11:44:37 | INFO | root | Predicted structure for 1641|protein with length 148, pLDDT 73.4, pTM 0.754 in 19.7s (amortized, batch size 6). 971 / 4544 completed.
25/01/16 11:44:37 | INFO | root | Predicted structure for 2220|protein with length 148, pLDDT 71.3, pTM 0.709 in 19.7s (amortized, batch size 6). 972 / 4544 completed.
25/01/16 11:44:37 | INFO | root | Predicted structure for 3192|protein with length 148, pLDDT 40.3, pTM 0.254 in 19.7s (amortized, batch size 6). 973 / 4544 completed.
25/01/16 11:44:37 | INFO | root | Predicted structure for 3868|protein with length 148, pLDDT 80.2, pTM 0.797 in 19.7s (amortized, batch size 6). 974 / 4544 completed.
25/01/16 11:46:37 | INFO | root | Predicted structure for 4390|protein with length 148, pLDDT 60.3, pTM 0.269 in 20.0s (amortized, batch size 6). 975 / 4544 completed.
25/01/16 11:46:37 | INFO | root | Predicted structure for 0011|protein with length 149, pLDDT 84.3, pTM 0.861 in 20.0s (amortized, batch size 6). 976 / 4544 completed.
25/01/16 11:46:37 | INFO | root | Predicted structure for 0080|protein with length 149, pLDDT 36.3, pTM 0.247 in 20.0s (amortized, batch size 6). 977 / 4544 completed.
25/01/16 11:46:37 | INFO | root | Predicted structure for 0203|protein with length 149, pLDDT 64.4, pTM 0.571 in 20.0s (amortized, batch size 6). 978 / 4544 completed.
25/01/16 11:46:37 | INFO | root | Predicted structure for 0205|protein with length 149, pLDDT 57.4, pTM 0.590 in 20.0s (amortized, batch size 6). 979 / 4544 completed.
25/01/16 11:46:37 | INFO | root | Predicted structure for 0332|protein with length 149, pLDDT 44.4, pTM 0.354 in 20.0s (amortized, batch size 6). 980 / 4544 completed.
25/01/16 11:48:37 | INFO | root | Predicted structure for 0530|protein with length 149, pLDDT 75.2, pTM 0.425 in 20.0s (amortized, batch size 6). 981 / 4544 completed.
25/01/16 11:48:37 | INFO | root | Predicted structure for 0617|protein with length 149, pLDDT 82.3, pTM 0.875 in 20.0s (amortized, batch size 6). 982 / 4544 completed.
25/01/16 11:48:37 | INFO | root | Predicted structure for 0736|protein with length 149, pLDDT 36.1, pTM 0.278 in 20.0s (amortized, batch size 6). 983 / 4544 completed.
25/01/16 11:48:37 | INFO | root | Predicted structure for 1222|protein with length 149, pLDDT 89.7, pTM 0.927 in 20.0s (amortized, batch size 6). 984 / 4544 completed.
25/01/16 11:48:37 | INFO | root | Predicted structure for 2116|protein with length 149, pLDDT 48.2, pTM 0.324 in 20.0s (amortized, batch size 6). 985 / 4544 completed.
25/01/16 11:48:37 | INFO | root | Predicted structure for 2332|protein with length 149, pLDDT 85.2, pTM 0.768 in 20.0s (amortized, batch size 6). 986 / 4544 completed.
25/01/16 11:50:36 | INFO | root | Predicted structure for 2437|protein with length 149, pLDDT 82.6, pTM 0.842 in 19.9s (amortized, batch size 6). 987 / 4544 completed.
25/01/16 11:50:36 | INFO | root | Predicted structure for 2613|protein with length 149, pLDDT 73.9, pTM 0.764 in 19.9s (amortized, batch size 6). 988 / 4544 completed.
25/01/16 11:50:36 | INFO | root | Predicted structure for 2850|protein with length 149, pLDDT 64.9, pTM 0.637 in 19.9s (amortized, batch size 6). 989 / 4544 completed.
25/01/16 11:50:36 | INFO | root | Predicted structure for 3118|protein with length 149, pLDDT 82.4, pTM 0.858 in 19.9s (amortized, batch size 6). 990 / 4544 completed.
25/01/16 11:50:36 | INFO | root | Predicted structure for 3123|protein with length 149, pLDDT 71.3, pTM 0.781 in 19.9s (amortized, batch size 6). 991 / 4544 completed.
25/01/16 11:50:36 | INFO | root | Predicted structure for 4298|protein with length 149, pLDDT 64.0, pTM 0.474 in 19.9s (amortized, batch size 6). 992 / 4544 completed.
25/01/16 11:52:36 | INFO | root | Predicted structure for 0276|protein with length 150, pLDDT 68.9, pTM 0.661 in 20.0s (amortized, batch size 6). 993 / 4544 completed.
25/01/16 11:52:36 | INFO | root | Predicted structure for 0499|protein with length 150, pLDDT 81.5, pTM 0.838 in 20.0s (amortized, batch size 6). 994 / 4544 completed.
25/01/16 11:52:36 | INFO | root | Predicted structure for 0634|protein with length 150, pLDDT 62.1, pTM 0.608 in 20.0s (amortized, batch size 6). 995 / 4544 completed.
25/01/16 11:52:36 | INFO | root | Predicted structure for 0650|protein with length 150, pLDDT 89.3, pTM 0.908 in 20.0s (amortized, batch size 6). 996 / 4544 completed.
25/01/16 11:52:36 | INFO | root | Predicted structure for 0710|protein with length 150, pLDDT 72.1, pTM 0.743 in 20.0s (amortized, batch size 6). 997 / 4544 completed.
25/01/16 11:52:36 | INFO | root | Predicted structure for 0756|protein with length 150, pLDDT 44.0, pTM 0.321 in 20.0s (amortized, batch size 6). 998 / 4544 completed.
25/01/16 11:54:39 | INFO | root | Predicted structure for 1080|protein with length 150, pLDDT 43.7, pTM 0.252 in 20.4s (amortized, batch size 6). 999 / 4544 completed.
25/01/16 11:54:39 | INFO | root | Predicted structure for 1327|protein with length 150, pLDDT 85.3, pTM 0.886 in 20.4s (amortized, batch size 6). 1000 / 4544 completed.
25/01/16 11:54:39 | INFO | root | Predicted structure for 1328|protein with length 150, pLDDT 64.9, pTM 0.700 in 20.4s (amortized, batch size 6). 1001 / 4544 completed.
25/01/16 11:54:39 | INFO | root | Predicted structure for 1597|protein with length 150, pLDDT 73.4, pTM 0.757 in 20.4s (amortized, batch size 6). 1002 / 4544 completed.
