DESULFOASV1_0166_hypothetical_protein	AF-Q8DSD8-F1-model_v4	DESULFOASV1_0166_hypothetical_protein	AF-Q8DSD8-F1-model_v4 Single-stranded DNA-binding protein	0.187	48	37	59	106	71	117	8.435E-01	53
DESULFOASV1_0167_hypothetical_protein	7luf-assembly2.cif.gz_B	DESULFOASV1_0167_hypothetical_protein	7luf-assembly2.cif.gz_B HSV1 polymerase ternary complex with dsDNA and PNU-183792	0.275	40	28	25	64	678	717	3.359E+00	61
DESULFOASV1_0168_hypothetical_protein	AF-Q0X0E2-F1-model_v4	DESULFOASV1_0168_hypothetical_protein	AF-Q0X0E2-F1-model_v4 Protein HEXIM2	0.163	260	197	30	265	21	280	2.600E-01	37
DESULFOASV1_0169_hypothetical_protein	AF-P45921-F1-model_v4	DESULFOASV1_0169_hypothetical_protein	AF-P45921-F1-model_v4 Uncharacterized protein YqbE	0.118	326	264	1	326	12	311	4.277E-13	337
DESULFOASV1_0170_hypothetical_protein	8gum-assembly1.cif.gz_A	DESULFOASV1_0170_hypothetical_protein	8gum-assembly1.cif.gz_A Chitin-active AA10 LPMO (GbpA) from Vibrio campbellii	0.188	92	55	112	180	371	462	6.201E-02	47
DESULFOASV1_0171_hypothetical_protein	AF-P45835-F1-model_v4	DESULFOASV1_0171_hypothetical_protein	AF-P45835-F1-model_v4 Transcription termination factor Rho	0.177	79	63	5	83	34	111	9.718E-01	56
DESULFOASV1_0172_hypothetical_protein	8jov-assembly1.cif.gz_5	DESULFOASV1_0172_hypothetical_protein	8jov-assembly1.cif.gz_5 Portal-tail complex of phage GP4	0.309	229	144	1	229	2	211	1.176E-17	587
DESULFOASV1_0173_hypothetical_protein	8jov-assembly1.cif.gz_G	DESULFOASV1_0173_hypothetical_protein	8jov-assembly1.cif.gz_G Portal-tail complex of phage GP4	0.264	203	144	3	205	1	197	2.534E-15	516
DESULFOASV1_0174_hypothetical_protein	8jov-assembly1.cif.gz_l	DESULFOASV1_0174_hypothetical_protein	8jov-assembly1.cif.gz_l Portal-tail complex of phage GP4	0.299	105	71	7	111	2	103	8.962E-06	283
DESULFOASV1_0175_hypothetical_protein	4ds0-assembly1.cif.gz_A	DESULFOASV1_0175_hypothetical_protein	4ds0-assembly1.cif.gz_A Cell attachment protein VP8* of a human rotavirus specifically interacts with A-type histo-blood group antigen	0.139	43	29	2	36	30	72	4.005E+00	27
DESULFOASV1_0176_hypothetical_protein	8jov-assembly1.cif.gz_F	DESULFOASV1_0176_hypothetical_protein	8jov-assembly1.cif.gz_F Portal-tail complex of phage GP4	0.243	613	389	1	613	1	515	3.358E-37	1211
DESULFOASV1_0177_hypothetical_protein	AF-Q45706-F1-model_v4	DESULFOASV1_0177_hypothetical_protein	AF-Q45706-F1-model_v4 Pesticidal crystal protein Cry8Ca	0.093	140	117	76	215	528	657	5.160E-04	128
DESULFOASV1_0178_hypothetical_protein	1bi3-assembly1.cif.gz_B	DESULFOASV1_0178_hypothetical_protein	1bi3-assembly1.cif.gz_B STRUCTURE OF APO-AND HOLO-DIPHTHERIA TOXIN REPRESSOR	0.126	63	48	219	281	25	80	9.947E+00	28
DESULFOASV1_0179_hypothetical_protein	6ewy-assembly1.cif.gz_A	DESULFOASV1_0179_hypothetical_protein	6ewy-assembly1.cif.gz_A RipA Peptidoglycan hydrolase (Rv1477, Mycobacterium tuberculosis) N-terminal domain	0.156	225	167	81	305	2	200	5.828E-01	45
DESULFOASV1_0180_hypothetical_protein	6jsx-assembly1.cif.gz_B	DESULFOASV1_0180_hypothetical_protein	6jsx-assembly1.cif.gz_B Structure of a flagellin protein, HpFlaG	0.098	67	60	104	170	4	70	1.338E+00	51
DESULFOASV1_0182_hypothetical_protein	AF-O34647-F1-model_v4	DESULFOASV1_0182_hypothetical_protein	AF-O34647-F1-model_v4 Uncharacterized HTH-type transcriptional regulator YobD	0.226	53	39	18	70	1	52	4.184E-02	104
DESULFOASV1_0183_hypothetical_protein	AF-O33075-F1-model_v4	DESULFOASV1_0183_hypothetical_protein	AF-O33075-F1-model_v4 Proline-rich 28 kDa antigen homolog	0.129	165	131	28	192	116	266	1.547E-04	154
DESULFOASV1_0184_hypothetical_protein	7dgw-assembly1.cif.gz_A	DESULFOASV1_0184_hypothetical_protein	7dgw-assembly1.cif.gz_A De novo designed protein H4A2S	0.168	93	75	57	147	2	94	2.298E+00	27
DESULFOASV1_0185_hypothetical_protein	AF-P44207-F1-model_v4	DESULFOASV1_0185_hypothetical_protein	AF-P44207-F1-model_v4 Uncharacterized HTH-type transcriptional regulator HI_1476	0.179	242	195	1	242	1	238	2.760E-12	281
DESULFOASV1_0186_hypothetical_protein	6giq-assembly1.cif.gz_e	DESULFOASV1_0186_hypothetical_protein	6giq-assembly1.cif.gz_e Saccharomyces cerevisiae respiratory supercomplex III2IV	0.152	71	56	27	93	18	88	3.095E+00	16
DESULFOASV1_0187_hypothetical_protein	3ft7-assembly1.cif.gz_A	DESULFOASV1_0187_hypothetical_protein	3ft7-assembly1.cif.gz_A Crystal structure of an extremely stable dimeric protein from sulfolobus islandicus	0.186	43	34	49	91	1	43	2.249E-01	77
DESULFOASV1_0188_hypothetical_protein	4lk0-assembly2.cif.gz_N	DESULFOASV1_0188_hypothetical_protein	4lk0-assembly2.cif.gz_N Crystal Structure Analysis of the E.coli holoenzyme/T7 Gp2 complex	0.200	45	34	13	55	4	48	6.502E-01	63
DESULFOASV1_0189_hypothetical_protein	AF-B9L131-F1-model_v4	DESULFOASV1_0189_hypothetical_protein	AF-B9L131-F1-model_v4 Serine--tRNA ligase	0.122	57	49	3	59	34	90	1.155E+00	78
DESULFOASV1_ORF_0190 not PDB100 or Swiss-Prot hit
DESULFOASV1_0191_hypothetical_protein	AF-P36641-F1-model_v4	DESULFOASV1_0191_hypothetical_protein	AF-P36641-F1-model_v4 Type 4 fimbrial assembly protein PilC	0.263	57	41	6	61	4	60	3.487E-02	125
DESULFOASV1_0192_phage_Gp37-Gp68_family_protein	AF-P9WL79-F1-model_v4	DESULFOASV1_0192_phage_Gp37-Gp68_family_protein	AF-P9WL79-F1-model_v4 Uncharacterized protein Rv2578c	0.142	182	151	1	182	54	230	9.589E-04	108
DESULFOASV1_0193_hypothetical_protein	AF-B1I4L8-F1-model_v4	DESULFOASV1_0193_hypothetical_protein	AF-B1I4L8-F1-model_v4 Porphobilinogen deaminase	0.238	84	55	4	76	225	308	3.719E-02	69
DESULFOASV1_0194_hypothetical_protein	AF-P36646-F1-model_v4	DESULFOASV1_0194_hypothetical_protein	AF-P36646-F1-model_v4 Protein transport protein HofC homolog	0.127	47	38	2	48	4	48	8.756E-02	90
DESULFOASV1_0195_hypothetical_protein	AF-B3LPE4-F1-model_v4	DESULFOASV1_0195_hypothetical_protein	AF-B3LPE4-F1-model_v4 Mitochondrial protein import protein ZIM17	0.214	42	31	1	40	67	108	7.051E-01	64
DESULFOASV1_0196_hypothetical_protein	AF-Q9FT92-F1-model_v4	DESULFOASV1_0196_hypothetical_protein	AF-Q9FT92-F1-model_v4 Uncharacterized protein At5g08430	0.142	55	45	84	136	182	236	3.119E+00	49
DESULFOASV1_0197_hypothetical_protein	AF-A2ZAI7-F1-model_v4	DESULFOASV1_0197_hypothetical_protein	AF-A2ZAI7-F1-model_v4 Homeobox-leucine zipper protein ROC3	0.235	81	60	5	85	186	265	1.681E+00	28
DESULFOASV1_0198_hypothetical_protein	AF-Q5X6J1-F1-model_v4	DESULFOASV1_0198_hypothetical_protein	AF-Q5X6J1-F1-model_v4 Transcriptional regulator MraZ	0.131	117	90	178	282	4	120	3.418E-02	71
DESULFOASV1_0199_hypothetical_protein	AF-P61623-F1-model_v4	DESULFOASV1_0199_hypothetical_protein	AF-P61623-F1-model_v4 Excisionase from transposon Tn916	0.192	57	43	25	81	11	64	8.641E-01	63
DESULFOASV1_0200_site-specific_integrase	AF-P76542-F1-model_v4	DESULFOASV1_0200_site-specific_integrase	AF-P76542-F1-model_v4 Prophage integrase IntZ	0.170	433	306	2	434	20	389	7.833E-16	493
DESULFOASV1_0201_NUDIX_hydrolase	2yyh-assembly1.cif.gz_B	DESULFOASV1_0201_NUDIX_hydrolase	2yyh-assembly1.cif.gz_B Crystal structure of Nudix family protein from Aquifex aeolicus	0.500	136	66	3	134	1	136	2.678E-15	540
DESULFOASV1_0202_glycogen_synthase_GlgA	AF-Q30Z13-F1-model_v4	DESULFOASV1_0202_glycogen_synthase_GlgA	AF-Q30Z13-F1-model_v4 Glycogen synthase	0.624	484	181	4	487	2	484	7.495E-73	2860
DESULFOASV1_0203_hypothetical_protein	AF-O66936-F1-model_v4	DESULFOASV1_0203_hypothetical_protein	AF-O66936-F1-model_v4 1,4-alpha-glucan branching enzyme GlgB	0.268	102	71	1	102	27	124	6.174E-06	227
DESULFOASV1_0204_hypothetical_protein	AF-A8ZUN0-F1-model_v4	DESULFOASV1_0204_hypothetical_protein	AF-A8ZUN0-F1-model_v4 4-hydroxythreonine-4-phosphate dehydrogenase	0.427	327	187	16	342	3	329	5.737E-39	1355
DESULFOASV1_0205_UDP-glucose_4-epimerase_GalE	AF-O84903-F1-model_v4	DESULFOASV1_0205_UDP-glucose_4-epimerase_GalE	AF-O84903-F1-model_v4 UDP-glucose 4-epimerase	0.470	321	169	4	323	2	322	4.184E-46	1675
DESULFOASV1_0206_glycosyltransferase	AF-P74505-F1-model_v4	DESULFOASV1_0206_glycosyltransferase	AF-P74505-F1-model_v4 Uncharacterized glycosyltransferase slr1943	0.410	305	178	3	305	23	327	1.576E-30	1094
DESULFOASV1_0207_glycosyltransferase	AF-Q59002-F1-model_v4	DESULFOASV1_0207_glycosyltransferase	AF-Q59002-F1-model_v4 Uncharacterized glycosyltransferase MJ1607	0.239	386	284	1	374	1	386	6.511E-30	989
DESULFOASV1_0208_hypothetical_protein	3ap3-assembly1.cif.gz_A	DESULFOASV1_0208_hypothetical_protein	3ap3-assembly1.cif.gz_A Crystal structure of human tyrosylprotein sulfotransferase-2 complexed with PAP	0.166	249	173	1	208	5	253	9.563E-06	163
DESULFOASV1_0209_hypothetical_protein	AF-P9WLW2-F1-model_v4	DESULFOASV1_0209_hypothetical_protein	AF-P9WLW2-F1-model_v4 Uncharacterized protein MT1557	0.180	276	221	4	274	18	293	9.756E-17	473
DESULFOASV1_0210_hypothetical_protein	7yzi-assembly1.cif.gz_A	DESULFOASV1_0210_hypothetical_protein	7yzi-assembly1.cif.gz_A Structure of Mycobacterium tuberculosis adenylyl cyclase Rv1625c / Cya	0.189	178	129	3	162	7	184	9.946E-02	52
DESULFOASV1_0211_UDP-N-acetylglucosamine_2-epimerase-non-hydrolyzing-	8sxy-assembly1.cif.gz_B	DESULFOASV1_0211_UDP-N-acetylglucosamine_2-epimerase-non-hydrolyzing-	8sxy-assembly1.cif.gz_B X-ray crystal structure of UDP- 2,3-diacetamido-2,3-dideoxy-glucuronic acid-2-epimerase from Thermus thermophilus strain HB27 in complex with its product UDP-2,3-diacetamido-2,3-dideoxy-d-mannuronic acid at pH 5	0.538	380	161	2	381	4	353	1.578E-42	1605
DESULFOASV1_0212_glycosyltransferase	AF-Q54LP3-F1-model_v4	DESULFOASV1_0212_glycosyltransferase	AF-Q54LP3-F1-model_v4 Dolichol-phosphate mannosyltransferase subunit 1	0.262	240	168	2	241	19	247	3.553E-20	673
DESULFOASV1_0213_asparagine_synthase-glutamine-hydrolyzing-	AF-P9WN33-F1-model_v4	DESULFOASV1_0213_asparagine_synthase-glutamine-hydrolyzing-	AF-P9WN33-F1-model_v4 Putative asparagine synthetase [glutamine-hydrolyzing]	0.316	564	382	4	567	78	637	1.064E-37	1574
DESULFOASV1_0214_hypothetical_protein	AF-B5ZA76-F1-model_v4	DESULFOASV1_0214_hypothetical_protein	AF-B5ZA76-F1-model_v4 Peptidoglycan deacetylase	0.147	303	249	163	465	1	293	1.282E-08	229
DESULFOASV1_0215_FemAB_family_PEP-CTERM_system-associated_protein	1xe4-assembly1.cif.gz_A	DESULFOASV1_0215_FemAB_family_PEP-CTERM_system-associated_protein	1xe4-assembly1.cif.gz_A Crystal Structure of Weissella viridescens FemX (K36M) Mutant	0.159	330	251	3	301	1	330	4.301E-16	457
DESULFOASV1_0216_hypothetical_protein	AF-T2KMH5-F1-model_v4	DESULFOASV1_0216_hypothetical_protein	AF-T2KMH5-F1-model_v4 Broad-specificity ulvan lyase	0.105	589	486	4	547	34	622	1.588E-11	333
DESULFOASV1_0217_hypothetical_protein	AF-Q46CH7-F1-model_v4	DESULFOASV1_0217_hypothetical_protein	AF-Q46CH7-F1-model_v4 AdoMet-dependent heme synthase	0.232	252	182	2	253	69	306	7.807E-11	309
DESULFOASV1_0218_hypothetical_protein	AF-Q5QXI6-F1-model_v4	DESULFOASV1_0218_hypothetical_protein	AF-Q5QXI6-F1-model_v4 Methionyl-tRNA formyltransferase	0.168	240	170	6	245	1	205	2.023E-13	375
DESULFOASV1_0219_hypothetical_protein	AF-P9WLW7-F1-model_v4	DESULFOASV1_0219_hypothetical_protein	AF-P9WLW7-F1-model_v4 Uncharacterized protein Rv1502	0.173	321	243	26	346	2	296	8.321E-15	485
DESULFOASV1_0220_hypothetical_protein	AF-A5ISZ9-F1-model_v4	DESULFOASV1_0220_hypothetical_protein	AF-A5ISZ9-F1-model_v4 Demethylmenaquinone methyltransferase	0.160	232	194	4	235	5	236	8.521E-15	413
DESULFOASV1_0221_hypothetical_protein	AF-Q1MLH5-F1-model_v4	DESULFOASV1_0221_hypothetical_protein	AF-Q1MLH5-F1-model_v4 Lipid A galacturonosyltransferase RgtD	0.113	487	404	20	506	10	465	7.505E-05	155
DESULFOASV1_0222_ABC_transporter_ATP-binding_protein	AF-Q57855-F1-model_v4	DESULFOASV1_0222_ABC_transporter_ATP-binding_protein	AF-Q57855-F1-model_v4 Uncharacterized ABC transporter ATP-binding protein MJ0412	0.535	252	117	1	252	13	264	1.422E-39	1544
DESULFOASV1_0223_ABC_transporter_permease	AF-P75851-F1-model_v4	DESULFOASV1_0223_ABC_transporter_permease	AF-P75851-F1-model_v4 Putative aliphatic sulfonates transport permease protein SsuC	0.308	250	171	3	252	7	254	4.998E-13	687
DESULFOASV1_0224_ABC_transporter_permease	AF-Q47539-F1-model_v4	DESULFOASV1_0224_ABC_transporter_permease	AF-Q47539-F1-model_v4 Taurine transport system permease protein TauC	0.295	255	178	2	256	20	272	6.480E-14	716
DESULFOASV1_0225_hypothetical_protein	AF-P40400-F1-model_v4	DESULFOASV1_0225_hypothetical_protein	AF-P40400-F1-model_v4 Putative aliphatic sulfonates-binding protein	0.201	310	244	26	331	23	332	3.185E-21	699
DESULFOASV1_0226_hypothetical_protein	AF-B4TNR5-F1-model_v4	DESULFOASV1_0226_hypothetical_protein	AF-B4TNR5-F1-model_v4 HTH-type transcriptional regulator HdfR	0.187	278	220	1	278	1	271	2.144E-20	508
DESULFOASV1_0227_hypothetical_protein	2vpq-assembly1.cif.gz_A	DESULFOASV1_0227_hypothetical_protein	2vpq-assembly1.cif.gz_A Crystal structure of biotin carboxylase from S. aureus complexed with AMPPNP	0.145	272	225	33	296	61	332	5.402E-15	453
DESULFOASV1_0228_hypothetical_protein	2zws-assembly1.cif.gz_A	DESULFOASV1_0228_hypothetical_protein	2zws-assembly1.cif.gz_A Crystal Structure Analysis of neutral ceramidase from Pseudomonas aeruginosa	0.135	467	363	1	421	2	468	3.391E-26	716
DESULFOASV1_0229_sulfotransferase	3rnl-assembly1.cif.gz_A	DESULFOASV1_0229_sulfotransferase	3rnl-assembly1.cif.gz_A Crystal Structure of Sulfotransferase from Alicyclobacillus acidocaldarius	0.219	282	191	4	285	2	247	4.151E-11	397
DESULFOASV1_0230_hypothetical_protein	4gbm-assembly1.cif.gz_A	DESULFOASV1_0230_hypothetical_protein	4gbm-assembly1.cif.gz_A Sulfotransferase Domain from the Curacin Biosynthetic Pathway	0.152	344	236	21	364	4	282	1.206E-08	304
DESULFOASV1_0232_hypothetical_protein	1na0-assembly2.cif.gz_B	DESULFOASV1_0232_hypothetical_protein	1na0-assembly2.cif.gz_B Design of Stable alpha-Helical Arrays from an Idealized TPR Motif	0.221	113	87	608	720	3	115	5.746E-05	320
DESULFOASV1_0233_hypothetical_protein	2vyo-assembly1.cif.gz_A	DESULFOASV1_0233_hypothetical_protein	2vyo-assembly1.cif.gz_A Chitin deacetylase family member from Encephalitozoon cuniculi	0.121	204	155	48	251	10	186	2.152E-04	116
DESULFOASV1_0234_hypothetical_protein	3l8d-assembly1.cif.gz_A-2	DESULFOASV1_0234_hypothetical_protein	3l8d-assembly1.cif.gz_A-2 Crystal structure of methyltransferase from Bacillus Thuringiensis	0.211	200	154	71	266	1	200	4.183E-12	320
DESULFOASV1_0235_hypothetical_protein	3ofk-assembly2.cif.gz_B	DESULFOASV1_0235_hypothetical_protein	3ofk-assembly2.cif.gz_B Crystal structure of N-methyltransferase NodS from Bradyrhizobium japonicum WM9 in complex with S-adenosyl-l-homocysteine (SAH)	0.161	214	160	15	228	4	195	4.027E-13	360
DESULFOASV1_0236_glycosyltransferase_family_4_protein	6tvp-assembly1.cif.gz_A	DESULFOASV1_0236_glycosyltransferase_family_4_protein	6tvp-assembly1.cif.gz_A Structure of Mycobacterium smegmatis alpha-maltose-1-phosphate synthase GlgM	0.155	385	317	3	378	1	385	5.725E-18	492
DESULFOASV1_0237_glycosyltransferase_family_4_protein	AF-A0R043-F1-model_v4	DESULFOASV1_0237_glycosyltransferase_family_4_protein	AF-A0R043-F1-model_v4 GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase	0.231	381	286	4	384	2	374	6.855E-24	780
DESULFOASV1_0238_hypothetical_protein	AF-P55465-F1-model_v4	DESULFOASV1_0238_hypothetical_protein	AF-P55465-F1-model_v4 Uncharacterized protein y4gI	0.193	254	200	45	298	625	873	9.327E-17	477
DESULFOASV1_0239_hypothetical_protein	AF-O31681-F1-model_v4	DESULFOASV1_0239_hypothetical_protein	AF-O31681-F1-model_v4 Spore protein YkvP	0.161	339	246	5	298	2	340	1.934E-10	355
DESULFOASV1_0240_hypothetical_protein	AF-P9WMX1-F1-model_v4	DESULFOASV1_0240_hypothetical_protein	AF-P9WMX1-F1-model_v4 Pre-mycofactocin glycosyltransferase	0.184	229	182	42	265	82	310	7.918E-13	425
DESULFOASV1_0241_IS5-like_element_IS1478_family_transposase	AF-P0CE58-F1-model_v4	DESULFOASV1_0241_IS5-like_element_IS1478_family_transposase	AF-P0CE58-F1-model_v4 Transposase InsH for insertion sequence element IS5T	0.160	390	258	23	412	17	324	3.572E-11	361
DESULFOASV1_0242_hypothetical_protein	AF-Q0P9C6-F1-model_v4	DESULFOASV1_0242_hypothetical_protein	AF-Q0P9C6-F1-model_v4 GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase	0.219	225	175	8	232	2	226	3.392E-15	426
DESULFOASV1_0243_hypothetical_protein	AF-A1K725-F1-model_v4	DESULFOASV1_0243_hypothetical_protein	AF-A1K725-F1-model_v4 Co-chaperone protein HscB homolog	0.166	82	63	2	83	101	176	7.805E-01	72
DESULFOASV1_0244_hypothetical_protein	AF-A3MN47-F1-model_v4	DESULFOASV1_0244_hypothetical_protein	AF-A3MN47-F1-model_v4 3-deoxy-manno-octulosonate cytidylyltransferase	0.271	116	82	1	113	7	122	3.296E-05	163
DESULFOASV1_0245_hypothetical_protein	AF-Q45982-F1-model_v4	DESULFOASV1_0245_hypothetical_protein	AF-Q45982-F1-model_v4 Post-translational flagellin modification protein B	0.253	230	160	9	223	2	231	5.047E-16	425
DESULFOASV1_0246_glycosyltransferase_family_4_protein	3c4q-assembly2.cif.gz_B	DESULFOASV1_0246_glycosyltransferase_family_4_protein	3c4q-assembly2.cif.gz_B Structure of the retaining glycosyltransferase MshA : The first step in mycothiol biosynthesis. Organism : Corynebacterium glutamicum- Complex with UDP	0.118	389	279	1	317	1	389	1.172E-11	321
DESULFOASV1_0247_N-acetylneuraminate_synthase	AF-Q9NR45-F1-model_v4	DESULFOASV1_0247_N-acetylneuraminate_synthase	AF-Q9NR45-F1-model_v4 Sialic acid synthase	0.386	350	214	11	360	9	358	8.038E-41	1417
DESULFOASV1_0248_hypothetical_protein	AF-P9WME8-F1-model_v4	DESULFOASV1_0248_hypothetical_protein	AF-P9WME8-F1-model_v4 HTH-type transcriptional repressor MT2955	0.218	108	75	2	98	13	120	6.517E-05	186
DESULFOASV1_0249_tetratricopeptide_repeat_protein	8ump-assembly1.cif.gz_A	DESULFOASV1_0249_tetratricopeptide_repeat_protein	8ump-assembly1.cif.gz_A T33-ml35 - Designed Tetrahedral Protein Cage Using Machine Learning Algorithms	0.191	115	92	150	264	3	117	8.273E-05	290
DESULFOASV1_0250_glutamine-hydrolyzing_carbamoyl-phosphate_synthase_small_subunit	AF-C4XRH8-F1-model_v4	DESULFOASV1_0250_glutamine-hydrolyzing_carbamoyl-phosphate_synthase_small_subunit	AF-C4XRH8-F1-model_v4 Carbamoyl-phosphate synthase small chain	0.708	377	109	1	377	1	375	4.297E-65	2370
DESULFOASV1_0251_3-deoxy-manno-octulosonate_cytidylyltransferase	AF-Q30V56-F1-model_v4	DESULFOASV1_0251_3-deoxy-manno-octulosonate_cytidylyltransferase	AF-Q30V56-F1-model_v4 3-deoxy-manno-octulosonate cytidylyltransferase	0.600	245	97	4	246	3	247	1.887E-36	1264
DESULFOASV1_0252_glycosyltransferase_N-terminal_domain-containing_protein	AF-P0AC76-F1-model_v4	DESULFOASV1_0252_glycosyltransferase_N-terminal_domain-containing_protein	AF-P0AC76-F1-model_v4 3-deoxy-D-manno-octulosonic acid transferase	0.273	418	302	7	422	3	420	9.601E-28	926
DESULFOASV1_0253_D-alanine-D-alanine_ligase	AF-Q316H9-F1-model_v4	DESULFOASV1_0253_D-alanine-D-alanine_ligase	AF-Q316H9-F1-model_v4 D-alanine--D-alanine ligase	0.570	305	130	1	304	1	305	6.853E-50	1846
DESULFOASV1_0254_HDIG_domain-containing_protein	AF-Q6L171-F1-model_v4	DESULFOASV1_0254_HDIG_domain-containing_protein	AF-Q6L171-F1-model_v4 tRNA (cytidine(56)-2'-O)-methyltransferase	0.191	175	135	5	179	168	335	3.454E-05	212
DESULFOASV1_0255_hydrogenase_formation_protein_HypD	AF-P26411-F1-model_v4	DESULFOASV1_0255_hydrogenase_formation_protein_HypD	AF-P26411-F1-model_v4 Hydrogenase maturation factor HypD	0.439	370	201	1	359	1	370	8.145E-45	1661
DESULFOASV1_0256_hydrogenase_expression-formation_protein_HypE	2z1t-assembly1.cif.gz_A-2	DESULFOASV1_0256_hydrogenase_expression-formation_protein_HypE	2z1t-assembly1.cif.gz_A-2 Crystal Structure of Hydrogenase Maturation Protein HypE	0.673	319	102	24	336	3	321	6.617E-52	1741
DESULFOASV1_0257_NAD+_synthase	AF-P74292-F1-model_v4	DESULFOASV1_0257_NAD+_synthase	AF-P74292-F1-model_v4 Glutamine-dependent NAD(+) synthetase	0.506	549	268	1	544	2	550	5.926E-67	2565
DESULFOASV1_0258_chemotaxis_protein	AF-P37599-F1-model_v4	DESULFOASV1_0258_chemotaxis_protein	AF-P37599-F1-model_v4 Chemotaxis protein CheV	0.381	311	184	1	311	3	301	1.652E-31	966
DESULFOASV1_0259_4-hydroxy-3-methylbut-2-enyl_diphosphate_reductase	AF-Q316F5-F1-model_v4	DESULFOASV1_0259_4-hydroxy-3-methylbut-2-enyl_diphosphate_reductase	AF-Q316F5-F1-model_v4 4-hydroxy-3-methylbut-2-enyl diphosphate reductase	0.560	281	123	1	281	1	281	4.568E-36	1475
DESULFOASV1_0260_hypothetical_protein	AF-P37567-F1-model_v4	DESULFOASV1_0260_hypothetical_protein	AF-P37567-F1-model_v4 Probable tRNA-dihydrouridine synthase 1	0.310	306	210	14	319	12	317	3.377E-28	1078
DESULFOASV1_0261_hypothetical_protein	1k3r-assembly1.cif.gz_A	DESULFOASV1_0261_hypothetical_protein	1k3r-assembly1.cif.gz_A Crystal Structure of the Methyltransferase with a Knot from Methanobacterium thermoautotrophicum	0.196	56	43	1	56	102	155	7.041E-03	124
DESULFOASV1_0262_hypothetical_protein	2x48-assembly1.cif.gz_A	DESULFOASV1_0262_hypothetical_protein	2x48-assembly1.cif.gz_A ORF 55 from Sulfolobus islandicus rudivirus 1	0.307	39	26	84	122	15	53	2.534E-01	82
DESULFOASV1_0263_hypothetical_protein	AF-A5U4C0-F1-model_v4	DESULFOASV1_0263_hypothetical_protein	AF-A5U4C0-F1-model_v4 Sec-independent protein translocase protein TatA	0.164	73	60	1	73	2	74	5.899E+00	28
DESULFOASV1_0264_flagellar_basal_body-associated_FliL_family_protein	7sgo-assembly5.cif.gz_E	DESULFOASV1_0264_flagellar_basal_body-associated_FliL_family_protein	7sgo-assembly5.cif.gz_E Crystal structure of periplasmic domain of Helicobacter pylori FliL (residues 81 to 183) (crystal form B)	0.200	99	78	138	236	2	100	4.712E-06	231
DESULFOASV1_0265_chemotaxis_response_regulator_CheY	3to5-assembly1.cif.gz_A	DESULFOASV1_0265_chemotaxis_response_regulator_CheY	3to5-assembly1.cif.gz_A High resolution structure of CheY3 from Vibrio cholerae	0.642	123	44	4	126	2	124	1.792E-17	654
DESULFOASV1_0266_FliA-WhiG_family_RNA_polymerase_sigma_factor	AF-P0AEM8-F1-model_v4	DESULFOASV1_0266_FliA-WhiG_family_RNA_polymerase_sigma_factor	AF-P0AEM8-F1-model_v4 RNA polymerase sigma factor FliA	0.381	220	133	40	255	17	236	1.889E-12	439
DESULFOASV1_0267_MinD-ParA_family_protein	AF-G3XD64-F1-model_v4	DESULFOASV1_0267_MinD-ParA_family_protein	AF-G3XD64-F1-model_v4 Antiactivator FleN	0.462	264	141	20	283	9	271	5.685E-32	1159
DESULFOASV1_0268_flagellar_biosynthesis_protein_FlhF	AF-O67266-F1-model_v4	DESULFOASV1_0268_flagellar_biosynthesis_protein_FlhF	AF-O67266-F1-model_v4 Flagellar biosynthesis protein FlhF	0.201	372	281	1	353	1	372	2.573E-23	588
DESULFOASV1_0269_flagellar_biosynthesis_protein_FlhA	AF-P35620-F1-model_v4	DESULFOASV1_0269_flagellar_biosynthesis_protein_FlhA	AF-P35620-F1-model_v4 Flagellar biosynthesis protein FlhA	0.466	675	359	20	694	5	677	6.451E-54	1974
DESULFOASV1_0270_flagellar_biosynthesis_protein_FlhB	AF-P35538-F1-model_v4	DESULFOASV1_0270_flagellar_biosynthesis_protein_FlhB	AF-P35538-F1-model_v4 Flagellar biosynthetic protein FlhB	0.374	347	215	8	354	14	358	8.771E-28	1189
DESULFOASV1_0271_flagellar_biosynthetic_protein_FliR	AF-P35537-F1-model_v4	DESULFOASV1_0271_flagellar_biosynthetic_protein_FliR	AF-P35537-F1-model_v4 Flagellar biosynthetic protein FliR	0.318	249	168	2	249	9	257	3.697E-14	703
DESULFOASV1_0272_nucleoside-diphosphate_sugar_epimerase-dehydratase	AF-P39853-F1-model_v4	DESULFOASV1_0272_nucleoside-diphosphate_sugar_epimerase-dehydratase	AF-P39853-F1-model_v4 Capsular polysaccharide biosynthesis protein CapD	0.372	607	371	10	616	5	596	1.148E-54	1927
DESULFOASV1_0273_glycosyltransferase_family_4_protein	AF-O34753-F1-model_v4	DESULFOASV1_0273_glycosyltransferase_family_4_protein	AF-O34753-F1-model_v4 Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	0.245	333	244	4	327	5	337	3.588E-14	630
DESULFOASV1_0274_SDR_family_oxidoreductase	AF-Q56623-F1-model_v4	DESULFOASV1_0274_SDR_family_oxidoreductase	AF-Q56623-F1-model_v4 UDP-glucose 4-epimerase	0.400	320	189	4	319	9	328	7.797E-35	1272
